Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Specialties,Credentials,Services,Firm Type,Minimum Investment,Fee Structure,Fiduciary,SEC Registered,Rating,Review Count,Status,Date Added,Latitude,Longitude,Year Established,Languages
Brian Luedke - Forward Wealth Group,brian-luedke-forward-wealth-group-mchenry-il,"Forward Wealth Group is an independent fiduciary advisory firm based in McHenry, Illinois that provides financial planning, investment management, and wealth management services. The firm uses a risk assessment process to align client portfolios with their comfort level and financial objectives, and follows a four-step onboarding process that includes an introductory call, financial review, analysis and recommendations, and plan implementation. As a fiduciary asset manager, the firm is obligated to act in clients' best interests and offers flexible meeting arrangements and tax-efficient planning guidance.",5404 W Elm St suite j,McHenry,Illinois,60050,(815) 534-9524,https://www.forwardwealthgroup.com/,"https://www.google.com/maps/place/Brian+Luedke+-+Forward+Wealth+Group/@42.3519394,-88.30392119999999,14z/data=!4m8!1m2!2m1!1sBrian+Luedke+-+Forward+Wealth+Group!3m4!1s0x880f704811b978cf:0x1f27ca7a68780644!8m2!3d42.3519394!4d-88.30392119999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKK4zejY137RRBAi0Tv0tcfCW6f_TMeEo7cMNQXlHnmeuIOiLrMWGyrzehY2x9AAv9sAL_5_5_4EPnUYoRcWXetazMT6Lu_rYPAiR7FouOztiSVbYoJ44pAy47uvd6dvTio9TtXQ=w800-h500-k-no,Daily: Closed,"Investment Management,Wealth Management",,Financial Planning,Independent RIA,,,checked,,4.3,,Active,4/19/2026,42.3519394,-88.3039212,,English
"Wall Street Financial Group, Inc - John Zeidler, CFP®, CPA",wall-street-financial-group-inc-john-zeidler-cfp-r-cpa-marion-il,"Wall Street Financial Group, Inc., founded in 1988 and now led by John Zeidler (CFP®, CPA), is a registered investment advisor in Marion, Illinois serving retirees and pre-retirees. The firm offers financial planning, retirement income strategy, wealth management, tax-management strategies, long-term care planning, legacy planning, and insurance products including life insurance, annuities, and disability income insurance. As an independent RIA, the firm operates under fiduciary obligation when providing investment advice, and acts as a broker for insurance products across multiple carriers. John Zeidler's background in accounting and financial planning complements the firm's focus on tax-efficient strategies and comprehensive retirement planning.",500 N Market St,Marion,Illinois,62959,(800) 303-9255,https://wallstfinancialgroup.com/,"https://www.google.com/maps/place/Wall+Street+Financial+Group%2C+Inc+-+John+Zeidler%2C+CFP%C2%AE%2C+CPA/@37.7334859,-88.9276546,14z/data=!4m8!1m2!2m1!1sWall+Street+Financial+Group%2C+Inc+-+John+Zeidler%2C+CFP%C2%AE%2C+CPA!3m4!1s0x88773162b26750eb:0x12a278217e555e37!8m2!3d37.7334859!4d-88.9276546",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBHD_jPAU929FxAMF93ZFjs6UTX3nl3n1QcjFQ16IiZnYUzR1qzKBCuaDTv5-uM1_rKAm_XuYNc_xm0gWRIF3NKqFNlAZZVYQfWCwA8QhWYYDHSxBtZSRZl1F8k9_Jg5qSEYMH=w800-h500-k-no,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: Closed, Saturday: Closed",,"CFP,CPA",Financial Planning,,,,,,5.0,6,Active,4/19/2026,37.7334859,-88.9276546,,English
Rising Light Financial Advisors,rising-light-financial-advisors-mokena-il,"Rising Light Financial Advisors is a family-run firm in Mokena, Illinois, founded by Jeff Berenson and his son Stephen to provide financial planning, investment management, and retirement planning services. The practice employs advisors with accounting backgrounds and relevant securities licenses; Jeff holds the CFP® designation, and team member Patty Wetzel brings over 30 years of securities industry experience with multiple series registrations. The firm serves individuals, trusts, retirement plans, and businesses, offering investment planning and wealth strategy services across various life planning scenarios.",9450 Enterprise Dr,Mokena,Illinois,60448,(708) 575-7351,https://risinglightfa.com/,"https://www.google.com/maps/place/Rising+Light+Financial+Advisors/@41.5405478,-87.8477996,14z/data=!4m8!1m2!2m1!1sRising+Light+Financial+Advisors!3m4!1s0x880e15d817d6602b:0x6bd73019bfd69609!8m2!3d41.5405478!4d-87.8477996",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGndINCpzZKdKFnTaLHQl8-Y-m06Yvf-A8oTYlbrvoLOwSdq557gO-dYj7itQ9r26orsUewHXy2tVuJGb9KWvWuimhnrxlfk74ULKQ1wK6gmloKteMexCDPxCyXViD5f4PUcrMB=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM-4:30PM, Tuesday: 8:30AM-4:30PM, Wednesday: 8:30AM-4:30PM, Thursday: 8:30AM-4:30PM, Friday: 8:30AM-4:30PM, Saturday: Closed",Retirement Planning,,"Financial Planning,Investment Management,Retirement Planning",,,,,,5.0,9,Active,4/19/2026,41.5405478,-87.8477996,,English
Wealth Enhancement Group,wealth-enhancement-group-itasca-il,"Wealth Enhancement Group is an investment advisory firm in Itasca, Illinois. Services include Financial Planning and Investment Management. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 4.3-star rating from 6 Google reviews.",100 Pierce Rd STE 105,Itasca,Illinois,60143,(630) 285-0928,https://www.wealthenhancement.com/location/elk-grove-village-il%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dlocal-seo%26utm_id%3Dlocal-seo%26utm_content%3Ditasca%26utm_term%3Ditasca,"https://www.google.com/maps/place/Wealth+Enhancement+Group/@41.986061,-88.00613659999999,14z/data=!4m8!1m2!2m1!1sWealth+Enhancement+Group!3m4!1s0x880fb1fdee72635f:0x8a2efd623a16e3e2!8m2!3d41.986061!4d-88.00613659999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjm3_OyY1gAAXn3LL9sVwnwl50ciEQHI3sWqFKmzNApZCpStGTYLb1Cu8Fzt4_f0eKQIoC3HgxvISt0VTsCem4Hb8ewY9jW5Qi_KwjA1FcjuNPpX4A_rikwJDzjvtSTweqdTUgnKa5HiA4=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-4PM, Tuesday: 8AM-4PM, Wednesday: 8AM-4PM, Thursday: 8AM-4PM, Friday: 8AM-4PM, Saturday: Closed",,,"Financial Planning,Investment Management",,,,,,4.3,6,Active,4/19/2026,41.9860610,-88.0061366,,English
Lyons Capital Group,lyons-capital-group-shreveport-la,"Lyons Capital Group is an SEC-registered investment adviser based in Shreveport, Louisiana, offering estate planning, investment management, and wealth management services. The firm operates across multiple states where it holds appropriate registration or exemptions, and its representatives maintain relevant professional designations and industry experience.",1923 Southern Loop Suite N,Shreveport,Louisiana,71106,(318) 317-1280,https://www.lyonscapgroup.com/,"https://www.google.com/maps/place/Lyons+Capital+Group/@32.3540895,-93.7164291,14z/data=!4m8!1m2!2m1!1sLyons+Capital+Group!3m4!1s0x86312be3438ca74b:0x392db155556cbe8e!8m2!3d32.3540895!4d-93.7164291",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmr4qif_8P7PHP4oxXQukBOg8uvycTTSuMiG1jUvg-G61Lm_oZcd8II-UKD6yQ2P2O7TPvbilvuyan-pO6zADMOcs47jr1ecz-5U-RIntKUEcz6M8Nw_FQ1-_vPdtRNt7ez1hCBtYhieY=w800-h500-k-no,Daily: Closed,"Estate Planning,Investment Management,Wealth Management",,,,,,,,5.0,,Active,4/19/2026,32.3540895,-93.7164291,,English
"Otto Grozinger, Wealth Advisor - Eagle Strategies",otto-grozinger-wealth-advisor-eagle-strategies-shreveport-la,"Otto Grozinger, Wealth Advisor - Eagle Strategies is an investment advisory firm in Shreveport, Louisiana. Services include Financial Planning. The office has a wheelchair-accessible entrance. The office is open five days a week.",753 American Way,Shreveport,Louisiana,71106,(318) 222-4143,https://www.ottogrozinger.com/%3Fcmpid%3Dofll_fwll_wlgb_google_0_0_0_0_0_0_fwloc_0_0050374_D22_0,"https://www.google.com/maps/place/Otto+Grozinger%2C+Wealth+Advisor+-+Eagle+Strategies/@32.4238491,-93.74050109999999,14z/data=!4m8!1m2!2m1!1sOtto+Grozinger%2C+Wealth+Advisor+-+Eagle+Strategies!3m4!1s0x8636cdc7e21a516f:0x64ceae9f4c070922!8m2!3d32.4238491!4d-93.74050109999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE26gbguCvDVD4F8khfdK8uMDUu4P7_ZVmnY4TBBzi-ZbcGlXd-k-B8m0DhKhMHbeICnq_TiLXW2eW9arCe61Shw4TODh6iuxiClT6fNXcaaj-oXlcN9GGFKTVrUMsdeHk4T1IWEzadPvLi=w800-h500-k-no,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed",,,Financial Planning,,,,,,,,Active,4/19/2026,32.4238491,-93.7405011,,English
Rose Financial Management and Rose Financial Associates,rose-financial-management-and-rose-financial-associates-lemoyne-pa,"Rose Financial Management and Rose Financial Associates, based in Lemoyne, Pennsylvania, provides financial planning and retirement planning services. The firm emphasizes personalized retirement strategies focused on principal protection and conducts annual client reviews to assess portfolio diversification, asset allocation, and alignment with changing financial goals and life circumstances. They offer educational seminars at no cost and employ an active investment management approach rather than passive strategies.",4 Lemoyne Dr Suite #204,Lemoyne,Pennsylvania,17043,(717) 652-5205,https://rosefinancialassociates.com/,"https://www.google.com/maps/place/Rose+Financial+Management+and+Rose+Financial+Associates/@40.249514,-76.9150229,14z/data=!4m8!1m2!2m1!1sRose+Financial+Management+and+Rose+Financial+Associates!3m4!1s0x89c8ba175659c1db:0x382c747ec1d07621!8m2!3d40.249514!4d-76.9150229",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEn0oWi0SyPd6Lu_qzwYWzi6OY8zW67QFRiY5pXFd6w61mg-fBryMarV9_IG-3R8P4tUPN7CpZUTgSVJohDqPi1vRSM5niLoSSaL-TseTKsH5nk5r7NRHO0frKPf6XB7Y1bE4T3zDNP9tc=w800-h500-k-no,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed",Retirement Planning,,"Financial Planning,Retirement Planning",,,,,,4.9,84,Active,4/19/2026,40.2495140,-76.9150229,,English
GrandView Asset Management,grandview-asset-management-harrisburg-pa,"GrandView Asset Management is a fee-based financial services firm in Harrisburg, Pennsylvania, founded in 1965 and serving families, business owners, and professionals. The firm holds the AIF® (Accredited Investment Fiduciary) credential and operates on a fee-only model based on assets under management, with no commissions or product sales. Led by Bruce Smith (MBA, AIF®) and a team including a Chief Investment Officer and senior investment advisors, the firm offers financial planning and investment management with no account minimums, flexible meeting arrangements, and Charles Schwab as its independent custodian.",4200 Crums Mill Rd 2nd Floor,Harrisburg,Pennsylvania,17112,(717) 541-1000,https://www.grandview.com/,"https://www.google.com/maps/place/GrandView+Asset+Management/@40.3089909,-76.8269222,14z/data=!4m8!1m2!2m1!1sGrandView+Asset+Management!3m4!1s0x89c8c761f093d6b7:0xf3bc5559b0555f07!8m2!3d40.3089909!4d-76.8269222",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QRVBKw0C0ypEo2KIH7cC7g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=43.742767&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-3PM, Saturday: Closed",Investment Management,,"Financial Planning,Investment Management",,,,,,4.7,39,Active,4/19/2026,40.3089909,-76.8269222,,English
Conrad Siegel,conrad-siegel-harrisburg-pa,"Conrad Siegel is an investment advisory firm in Harrisburg, Pennsylvania. Services include Investment Management and Retirement Planning. Service options include online appointment booking. Appointments are required. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 4-star rating from 26 Google reviews.",501 Corporate Cir,Harrisburg,Pennsylvania,17110,(717) 652-5633,http://www.conradsiegel.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dlocal,"https://www.google.com/maps/place/Conrad+Siegel/@40.3070939,-76.8479399,14z/data=!4m8!1m2!2m1!1sConrad+Siegel!3m4!1s0x89c8c7401aed49e9:0x42d2a3a2df454187!8m2!3d40.3070939!4d-76.8479399",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jYZdRtPocZSs2bcziZ3zZA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=38.65072&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 8:30AM-5PM, Tuesday: 8:30AM-5PM, Wednesday: 8:30AM-5PM, Thursday: 8:30AM-5PM, Friday: 8:30AM-5PM, Saturday: Closed",Retirement Planning,,"Investment Management,Retirement Planning",,,,,,4.0,26,Active,4/19/2026,40.3070939,-76.8479399,,English
"Conte Wealth Advisors, LLC",conte-wealth-advisors-llc-camp-hill-pa,"Conte Wealth Advisors is an independent financial services firm based in Camp Hill, Pennsylvania, offering retirement planning, comprehensive financial planning, insurance, and wealth management services. The firm serves retirement plan sponsors, business owners, and public employees, with particular expertise in workplace qualified plan design and fiduciary services under ERISA. Many of its advisors hold CFP® certification and operate under fiduciary responsibility. The firm has over 150 years of collective team experience and is structured as a third-generation independent practice.",2009 Market St,Camp Hill,Pennsylvania,17011,(717) 975-8800,https://www.contewealth.com/,"https://www.google.com/maps/place/Conte+Wealth+Advisors%2C+LLC/@40.2397825,-76.91887899999999,14z/data=!4m8!1m2!2m1!1sConte+Wealth+Advisors%2C+LLC!3m4!1s0x89c8c3fa66cc9741:0xda9d499e7414f551!8m2!3d40.2397825!4d-76.91887899999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6iyDRzdXPJ8S0YDvaYB3C_F4fmfbrkFwo0nt5Kq0cwxEJErMXq8xL6K8GxhU96LtWHSNm8OiWrhDqA-UUkuIhUYDnfDP-JSUmL8t0Tdv_Nk1o55RECQeBzUP-0TPi_loNv-HMoQ=w800-h500-k-no,Daily: Closed,"Investment Management,Retirement Planning,Wealth Management",,Retirement Planning,,,,,,5.0,,Active,4/19/2026,40.2397825,-76.9188790,,English
Northwestern Mutual,northwestern-mutual-camp-hill-pa,"Northwestern Mutual is an insurance-based firm in Camp Hill, Pennsylvania. Services include Financial Planning, Insurance Analysis, and Investment Management. The firm specializes in Insurance Planning. Appointments are recommended.",225 Grandview Ave #201,Camp Hill,Pennsylvania,17011,(717) 257-4100,http://harrisburg.nm.com/,"https://www.google.com/maps/place/Northwestern+Mutual/@40.2599613,-76.9226785,14z/data=!4m8!1m2!2m1!1sNorthwestern+Mutual!3m4!1s0x89c8dd46b68607cf:0xcb2b58f864e2546e!8m2!3d40.2599613!4d-76.9226785",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6Y69X7ufAAQi2MMqoNtcJwkDzDdjOTQmJtDRJjH-JS9d0Sam2r16DSfwUBFwO1_boD1jSQyaJwXwm8X2tK8QiQ62EMPxo9_3Is-gEeDHOOQf9cPofKoAPWXOSPITBZt31GnQH=w800-h500-k-no,,Insurance Planning,,"Financial Planning,Insurance Analysis,Investment Management",Insurance-Based,,,,,,,Active,4/19/2026,40.2599613,-76.9226785,,English
Summit Trail Advisors,summit-trail-advisors-harrisburg-pa,"Summit Trail Advisors provides investment management and wealth management services to ultra-high-net-worth individuals and families in Harrisburg, Pennsylvania. Operating as an outsourced family office, the firm coordinates clients' financial teams to address complexities associated with generational wealth, offering services including family wealth advisory, estate planning guidance, private investment access, tax strategy, family governance, philanthropic planning, and next-generation wealth alignment.",108 Locust St,Harrisburg,Pennsylvania,17101,(717) 941-1230,https://www.summittrail.com/,"https://www.google.com/maps/place/Summit+Trail+Advisors/@40.2603721,-76.8848405,14z/data=!4m8!1m2!2m1!1sSummit+Trail+Advisors!3m4!1s0x89c8c10fe6fcf939:0x20c8c09c8d3248b0!8m2!3d40.2603721!4d-76.8848405",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mkvTtEPvWlldr0OEQVyatA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=300.42972&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 9AM-6PM, Tuesday: 9AM-6PM, Wednesday: 9AM-6PM, Thursday: 9AM-6PM, Friday: 9AM-6PM, Saturday: Closed",Wealth Management,,Investment Management,,,,,,,,Active,4/19/2026,40.2603721,-76.8848405,,English
Stonebridge Financial Group,stonebridge-financial-group-york-pa,"Stonebridge Financial Group is a York, Pennsylvania-based wealth management firm offering retirement planning, investment management, and related financial advisory services. The firm employs credentialed advisors capable of serving both personal and business clients, with advisors limited in their client load to maintain service quality and relationship focus. The firm coordinates financial strategies with clients' CPAs, attorneys, and other advisors and emphasizes an individualized approach to planning.",1550 E Market St,York,Pennsylvania,17403,(855) 366-9776,https://stonebridgefg.com/,"https://www.google.com/maps/place/Stonebridge+Financial+Group/@39.9723354,-76.6971034,14z/data=!4m8!1m2!2m1!1sStonebridge+Financial+Group!3m4!1s0x89c88f2e9a3448dd:0xe45ecfc1014337e5!8m2!3d39.9723354!4d-76.6971034",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5c5kibkxVRn4uyNrUnViDg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=164.983&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 8AM-4AM, Tuesday: 8AM-4PM, Wednesday: 8AM-4PM, Thursday: 8AM-4PM, Friday: 8AM-4PM, Saturday: Closed","Investment Management,Retirement Planning,Wealth Management",,Retirement Planning,,,,,,,,Active,4/19/2026,39.9723354,-76.6971034,,English
The Wealth Management Group,the-wealth-management-group-paducah-ky,"The Wealth Management Group is an investment and wealth management firm based in Paducah, Kentucky that serves individuals planning for or in retirement. The firm offers personalized financial strategy development, retirement planning, money management, insurance, and estate conservation services, emphasizing client education and long-term guidance. Operating as a boutique practice, the firm provides direct attention to each client while accessing institutional investment and insurance products.",2400 McCracken Blvd,Paducah,Kentucky,42001,(270) 477-6250,https://www.wmg.financial/,"https://www.google.com/maps/place/The+Wealth+Management+Group/@37.0593484,-88.7247091,14z/data=!4m8!1m2!2m1!1sThe+Wealth+Management+Group!3m4!1s0x887a1b719941c41b:0xb776bf360502ab38!8m2!3d37.0593484!4d-88.7247091",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4QCX1vNbDrhqai3KgsVArj2pJTsoR9nxx4HCYrKCyXXGDcgEfO0HoTvVfj1KjcvjVxKpmMa6E0bOkF20eoIRv2MXxlT2GgLIS1HXINyMUW_mEgQwsLGrmqotnJ6NkmSQsJOmcj2p1xnuK=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM-4PM, Tuesday: 8:30AM-4PM, Wednesday: 8:30AM-4PM, Thursday: 8:30AM-4PM, Friday: 8:30AM-4PM, Saturday: Closed","Investment Management,Wealth Management",,,,,,,,,,Active,4/19/2026,37.0593484,-88.7247091,,English
Life Associates Inc,life-associates-inc-benton-ky,"Life Associates Inc is an investment advisory firm in Benton, Kentucky. Services include Financial Planning, Insurance Analysis, and Investment Management. The firm specializes in Insurance Planning. The office has a wheelchair-accessible entrance. The office is open daily.",908 Poplar St,Benton,Kentucky,42025,(270) 527-5433,http://www.thelifeassociates.com/,"https://www.google.com/maps/place/Life+Associates+Inc/@36.8593348,-88.3501739,14z/data=!4m8!1m2!2m1!1sLife+Associates+Inc!3m4!1s0x887a437a5ad4a299:0x7abc197f6ccc9c03!8m2!3d36.8593348!4d-88.3501739",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z2KiFZF6SnXAeXBAtrOlCA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=286.6321&pitch=0&thumbfov=100,Daily: Closed,Insurance Planning,,"Financial Planning,Insurance Analysis,Investment Management",,,,,,5.0,,Active,4/19/2026,36.8593348,-88.3501739,,English
The Wesselman Agency : COUNTRY Financial,the-wesselman-agency-country-financial-urbana-il,"The Wesselman Agency, operating under the COUNTRY Financial brand in Urbana, Illinois, offers insurance analysis and planning services alongside investment advice and financial planning through affiliated entities. The firm is backed by COUNTRY Trust Bank for trust and retirement services, COUNTRY Capital Management Company as a FINRA-registered broker-dealer, and multiple insurance carriers providing auto, home, farm, crop, commercial, and life coverage. Financial planning professionals at the firm act in a fiduciary capacity for certain services, and the agency also arranges deferred income annuities and 529 plan investments through third-party providers.",2740 S Philo Rd Ste B,Urbana,Illinois,61802,(217) 352-3466,https://advisors.countryfinancial.com/usa/il/urbana/tony-wesselman,"https://www.google.com/maps/place/The+Wesselman+Agency+%3A+COUNTRY+Financial/@40.082863499999995,-88.18907659999999,14z/data=!4m8!1m2!2m1!1sThe+Wesselman+Agency+%3A+COUNTRY+Financial!3m4!1s0x880cd72bf91df293:0xf8b63e52fb95c374!8m2!3d40.082863499999995!4d-88.18907659999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE74BVp-yTwyR3L_4zcovwS4ZYViYuMAC8mrw4pYGY__G-NeIcMr58EzcXN0YSY_YwzRhFbntN4eqxPhxj5CTB_G780UjsE3otyumI6k6iF2NcjgfnkTB0oVQztA4vv-tJGQ3ZkSg=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-4PM, Tuesday: 8AM-4PM, Wednesday: 8AM-4PM, Thursday: 8AM-4PM, Friday: 8AM-1PM, Saturday: Closed",Insurance Planning,,Insurance Analysis,,,,,,5.0,82,Active,4/19/2026,40.0828635,-88.1890766,,English
